0.0954304	0.3945775	0.7928898	1.0261667	1.2110002	1.5260297	3.6242661	5.8635674	7.8262825	9.860843	22.262299	16.433527	17.635103
0.04114598	0.1539487	0.2721784	0.5526134	0.854061	1.0932847	3.2879727	5.391913	7.1780434	9.117526	23.774357	17.988394	16.734316
0.03672248	0.10126055	0.26467675	0.50504863	0.9224615	0.91001654	3.3191817	5.0416536	6.445174	8.263799	19.785349	19.324232	16.627153
0.034032945	0.093712926	0.23152906	0.48602664	0.77031577	0.9234826	3.1283495	5.0100274	5.8085847	7.9602647	19.259363	15.426158	17.010754
0.032941353	0.1113743	0.2335124	0.47292635	0.7218511	0.9570773	2.9988866	5.05063	6.6314564	7.9096375	19.709469	14.417246	16.004177
0.030816233	0.09008346	0.2504276	0.3963098	0.72464633	0.9172649	3.1350284	5.684437	6.985095	7.3374104	22.067007	14.368038	16.990574
0.029611086	0.09073193	0.2712065	0.462326	0.7765263	0.9055974	2.9800837	4.6095796	6.21206	7.847607	20.856012	14.900806	15.40717
0.029162755	0.08765279	0.23480238	0.4602947	0.7954565	0.9179667	2.8837876	4.570747	6.5076637	7.838107	23.201292	14.6449995	16.093649
0.025765397	0.08798423	0.26080257	0.472914	0.7811585	0.9117029	3.2322867	4.9424853	5.9201264	9.027979	19.389221	16.141603	15.272958
0.025034152	0.08577216	0.22022514	0.5462022	0.80174124	0.9465911	2.9270942	5.1206293	6.0113244	8.500971	22.584366	16.605051	16.843239
0.025931748	0.08032881	0.2093698	0.48638302	0.79530036	0.8324411	3.1079528	4.9970546	6.789674	8.685232	18.558868	14.606489	15.560009
0.026257524	0.08681538	0.20743993	0.46607244	0.7960389	0.87843215	3.7690084	5.2315836	6.2498307	8.658279	19.064852	15.802317	16.288961
0.025475184	0.08540992	0.19251424	0.42837632	0.7740059	0.97343826	3.0929515	4.7251654	5.934247	9.247172	17.44545	16.63687	15.515982
0.022126842	0.08548341	0.1994987	0.4652095	0.7603221	0.86222565	2.970377	5.3757033	6.7201715	9.274167	13.569717	15.145312	15.603718
0.021763943	0.09243886	0.1768662	0.44660667	0.79521525	0.8915354	3.5998077	5.799641	6.392116	8.934219	13.092671	18.034864	16.440115
0.022778178	0.11484628	0.19985874	0.5832021	0.77782947	0.8548585	3.2036643	5.021418	6.1471205	9.011698	11.64091	15.56451	15.370713
0.02223808	0.1323393	0.20753115	0.41910386	0.7819723	0.869492	3.4039583	4.779228	6.045879	9.060263	10.3426	14.084646	16.402285
0.021170866	0.115062885	0.19695215	0.4138951	0.8312306	0.8458105	3.2425284	5.436286	5.7737327	9.3475895	11.338727	15.768024	15.270347
0.02231314	0.13566361	0.18476789	0.42194104	0.77375436	0.91101515	3.4444177	5.13968	6.137889	8.689528	11.268318	16.144173	16.289524
0.020650625	0.09823949	0.22834891	0.41557202	1.0575267	0.8425701	3.1575353	4.7696657	6.0644526	8.523329	14.480265	14.318944	15.674733
0.020818343	0.07993033	0.2054568	0.5522751	0.68195975	0.8875663	3.2567039	5.545353	6.443301	8.464648	11.025459	15.266205	23.19016
0.019861547	0.08059406	0.20647164	0.43511894	0.6812612	0.9934256	2.911201	5.2200274	5.923187	8.7982855	11.849239	15.709998	17.813974
0.019200563	0.08278953	0.19488247	0.3799775	0.6712159	0.9785767	3.6901653	4.7458878	6.101994	8.523142	11.027687	21.049355	23.229424
0.01813014	0.085703924	0.20623605	0.38966396	0.6807265	1.0504823	2.923653	5.513762	6.361242	8.729522	11.852483	13.91273	23.65612
0.01787888	0.08725866	0.1975784	0.50593334	0.7003124	0.9525489	3.5373266	4.953273	6.028055	8.496445	10.502666	13.774612	21.704393
0.011165223	0.08794056	0.20786536	0.400751	0.7139369	0.8499048	3.2159972	5.45553	6.3332324	8.474345	11.577157	14.812761	20.43676
0.01007392	0.08295217	0.20942341	0.39819676	0.68020767	0.83821183	3.4845827	4.799741	5.8377748	8.553804	10.651323	14.678911	21.576561
0.009562191	0.084041364	0.22332606	0.38981974	0.66692036	0.9577955	3.2749248	5.016536	6.2386174	8.447021	12.714916	12.94699	19.549051
0.009877078	0.084410064	0.19733807	0.427923	0.66449875	0.94508743	3.4465358	4.880278	6.270025	8.543309	10.45131	13.868392	23.15016
