3.5424512E7	9.5538688E7	2.19217408E8	4.81190912E8	8.3602022E8	9.063127E8	3.89113856E9	5.3642527E9	6.421758E9	8.8443617E9	1.92973373E10	1.60761283E10	1.65642895E10
3.4325632E7	9.5665408E7	2.02609152E8	4.435072E8	8.1560269E8	1.01663846E9	3.22655027E9	4.8630825E9	6.1633004E9	9.4375363E9	1.77177887E10	1.70032497E10	1.58174904E10
3.0001536E7	9.5762944E7	2.13800448E8	4.8116224E8	7.8908314E8	8.9375539E8	3.06644992E9	5.4981673E9	6.8663378E9	9.4375854E9	1.38396303E10	1.54112655E10	1.59187272E10
2.9145728E7	1.03294464E8	1.864832E8	4.66957312E8	8.26624E8	9.2205261E8	3.73458534E9	5.9256177E9	6.5543209E9	9.1844116E9	1.32916838E10	1.82447964E10	1.67036846E10
3.2623616E7	1.34161664E8	2.15608832E8	6.0337254E8	8.1591194E8	8.8387686E8	3.30247782E9	5.1815383E9	6.3146803E9	9.1976991E9	1.18461891E10	1.58149509E10	1.56586312E10
2.9593088E7	1.4493696E8	2.17314304E8	4.33902592E8	8.189399E8	9.0205389E8	3.50449664E9	4.8993485E9	6.1965681E9	9.2394947E9	1.05993339E10	1.43883469E10	1.66720307E10
2.8588032E7	1.26192128E8	2.09780224E8	4.31842304E8	8.685865E8	8.751616E8	3.35518106E9	5.563138E9	5.9353416E9	9.5346196E9	1.15388908E10	1.59975342E10	1.55500216E10
2.9758208E7	1.34923008E8	1.94752E8	4.3720704E8	8.171479E8	9.4021018E8	3.54002125E9	5.2867564E9	6.2862541E9	8.8713298E9	1.14881331E10	1.63863921E10	1.65503959E10
2.878976E7	1.05800704E8	2.3922688E8	4.26312704E8	1.08813107E9	8.6986752E8	3.27230669E9	4.8948019E9	6.1989028E9	8.6858957E9	1.46971689E10	1.4575829E10	1.59807242E10
2.8206208E7	8.7371008E7	2.15555584E8	5.7840333E8	7.0457754E8	9.1594957E8	3.34708736E9	5.7084805E9	6.5731543E9	8.6376776E9	1.12805478E10	1.54815037E10	2.34864312E10
2.7644672E7	8.8047616E7	2.16031232E8	4.50832384E8	7.011369E8	1.02220595E9	3.01809664E9	5.348098E9	6.0824453E9	8.9616876E9	1.20539709E10	1.59746621E10	1.81195244E10
2.659904E7	8.8957696E7	2.05252096E8	3.95097088E8	6.9658829E8	1.03849984E9	3.78240205E9	4.8614769E9	6.2609162E9	8.7007724E9	1.12499098E10	2.12796047E10	2.3460905E10
2.5003008E7	9.2082432E7	2.1753088E8	4.02540544E8	7.0275072E8	1.08335718E9	3.03041741E9	5.6809718E9	6.5006633E9	8.9036882E9	1.21088573E10	1.41768458E10	2.39657943E10
2.4755584E7	9.3543424E7	2.06954496E8	4.97772544E8	7.2074445E8	9.8689229E8	3.62903142E9	5.1186647E9	6.2155653E9	8.6807183E9	1.0732929E10	1.39750932E10	2.202334E10
1.8117504E7	9.4586368E7	2.17834496E8	4.16177152E8	7.3440256E8	8.7941325E8	3.32120064E9	5.6406753E9	6.4733512E9	8.6542254E9	1.18178775E10	1.50656451E10	2.07137997E10
1.6417024E7	8.9290496E7	2.20560896E8	4.1325056E8	7.0133965E8	8.6522266E8	3.56687053E9	4.985897E9	5.9895644E9	8.7543644E9	1.09019464E10	1.4965375E10	2.18802422E10
1.4915456E7	8.9970688E7	2.43662848E8	4.05622784E8	6.8823654E8	9.8791014E8	3.37606246E9	5.092606E9	6.3972803E9	8.6307471E9	1.2926976E10	1.32157276E10	1.9857408E10
1.48704E7	9.0226176E7	2.06569984E8	4.46717952E8	6.8497408E8	9.7812685E8	3.54157363E9	5.0933268E9	6.3923978E9	8.7223337E9	1.06887578E10	1.40749046E10	2.34249585E10
1.5427968E7	9.1300864E7	2.09131008E8	4.05578752E8	6.7702579E8	1.01149901E9	3.07487539E9	5.4618522E9	6.2854595E9	8.5089649E9	1.1658625E10	1.4903935E10	2.26869576E10
1.7271808E7	9.6093184E7	2.10714624E8	4.49992704E8	6.9107917E8	1.0904023E9	3.77004032E9	5.8381271E9	6.5493565E9	8.645378E9	1.09213123E10	1.32389929E10	2.41507369E10
1.5348096E7	8.6734848E7	2.29846016E8	4.43019264E8	8.4790272E8	8.878121E8	3.44922522E9	5.8515128E9	6.9945754E9	8.5883126E9	1.22799391E10	1.38587013E10	2.76286013E10
1.652288E7	8.5254656E7	2.09422336E8	4.37206016E8	7.1367885E8	8.7169434E8	5.1335905E9	8.389886E9	6.9973934E9	8.4289454E9	1.09401539E10	1.75488369E10	2.47809966E10
1.7661056E7	8.3405824E7	2.23156224E8	4.20596736E8	8.0741171E8	9.6345498E8	4.23913062E9	6.3043666E9	7.036928E9	8.8139694E9	1.14011668E10	2.1484798E10	2.4293802E10
1.4541824E7	8.7712768E7	2.46429696E8	4.29592576E8	7.9089664E8	9.5082086E8	3.99031501E9	7.8070415E9	7.2211169E9	8.8411996E9	1.06297426E10	2.31025213E10	2.03045601E10
1.6501376E7	8.4015616E7	2.51006976E8	4.3066368E8	7.7353574E8	9.7479066E8	3.32081562E9	9.9997942E9	6.8234281E9	8.6908273E9	1.14636882E10	3.11535862E10	2.13961277E10
1.4078976E7	8.7136256E7	2.63824384E8	4.35324928E8	7.4915635E8	1.05340518E9	3.4665513E9	5.306794E9	1.02822216E10	8.5456978E9	1.08466012E10	2.68195594E10	2.21777756E10
1.7492992E7	7.7562368E7	2.28534272E8	4.39283712E8	7.939113E8	1.02839091E9	3.21770291E9	4.9942036E9	1.48009124E10	9.0841743E9	1.20370627E10	2.16512594E10	2.39586509E10
1.4068736E7	8.2839552E7	2.07096832E8	4.52360192E8	7.619543E8	9.8100429E8	3.53522483E9	5.2459766E9	8.696447E9	8.7992893E9	1.0811605E10	2.24739328E10	2.25013924E10
1.4886912E7	8.9509888E7	2.48940544E8	5.17789696E8	7.6035277E8	9.7473331E8	3.33058048E9	4.8317235E9	9.5599493E9	8.8348754E9	1.16803502E10	2.08656794E10	2.11321487E10
1.361024E7	8.4322304E7	2.39401984E8	4.25463808E8	7.2910438E8	9.6854016E8	3.86547712E9	5.9699364E9	9.3487104E9	8.8720671E9	1.06025452E10	2.27339796E10	1.86900152E10
1.7882368E7	8.3671552E7	2.05846528E8	4.38054912E8	6.8855808E8	9.4288691E8	3.25009408E9	5.2393411E9	7.0708429E9	8.7144858E9	1.19307633E10	2.32591196E10	2.44436828E10
1.3736192E7	1.0035712E8	2.0872704E8	4.36322304E8	7.2917811E8	8.691753E8	3.55639296E9	6.2996808E9	6.7511583E9	8.7111434E9	1.0812588E10	2.13594276E10	2.16045322E10
1.725952E7	9.0327552E7	2.16280064E8	4.13128704E8	7.5030938E8	9.607168E8	2.94938214E9	5.2792525E9	6.8842291E9	9.6060703E9	1.2323455E10	2.14553723E10	1.84169267E10
1.6440576E7	8.7688192E7	2.14172672E8	4.25934848E8	7.6138906E8	9.4521344E8	3.51520358E9	4.7045837E9	6.9611356E9	8.629289E9	1.0451157E10	2.24312689E10	2.08902554E10
1.679104E7	9.7667072E7	2.58791424E8	4.3307008E8	6.7637248E8	9.4893261E8	3.31494195E9	5.3554545E9	6.7614474E9	8.5387182E9	1.20705516E10	2.02161521E10	2.10923028E10
1.61344E7	1.30935808E8	2.2217728E8	4.26698752E8	7.2445542E8	9.4216192E8	3.52391987E9	5.4221701E9	6.9700485E9	8.5633597E9	1.08104909E10	2.41194107E10	1.73010452E10
2.2234368E7	8.7755776E7	2.17991168E8	4.4535808E8	8.2977178E8	9.773056E8	3.2452608E9	5.8743357E9	7.7292503E9	8.6371205E9	1.2339839E10	2.83297055E10	1.81908931E10
1.5123968E7	1.14525184E8	2.04393472E8	4.28423168E8	7.602217E8	8.5549466E8	3.62189619E9	5.0624758E9	7.5527946E9	8.7896228E9	1.10631977E10	2.81712394E10	1.82593782E10
1.6255232E7	7.9811072E7	1.91040512E8	4.3342848E8	7.5596186E8	8.6034432E8	3.30881434E9	5.0518262E9	7.3808937E9	8.7772365E9	1.2952535E10	2.96288256E10	1.71908792E10
