numberOfDeploymentConfigurations infrastructureCount solvingDurationProcess finalSystemCpuTime finalUserCpuTime initialSystemCpuTime initialUserCpuTime deltaSystemCpuTime deltaUserCpuTime totalExecutionDuration threadMemoryConsumption
3400 85 6.7201715 9.4440063E10 9.4320001E10 8.7573725E10 8.7460004E10 6.8663378E9 6.8599972E9 0.0 5.9748762E8
3400 85 6.392116 1.00995031E11 1.00879999E11 9.444071E10 9.4320001E10 6.5543209E9 6.559998E9 0.0 5.9761869E8
3400 85 6.1471205 1.07310719E11 1.07190002E11 1.00996039E11 1.00879999E11 6.3146803E9 6.3100027E9 0.0 5.9768422E8
3400 85 6.045879 1.13507852E11 1.13390002E11 1.07311284E11 1.07190002E11 6.1965681E9 6.2000005E9 0.0 5.9774976E8
3400 85 5.7737327 1.19443792E11 1.19329997E11 1.1350845E11 1.13390002E11 5.9353416E9 5.9399946E9 0.0 5.9827405E8
3400 85 6.137889 1.25730693E11 1.2561E11 1.19444439E11 1.19329997E11 6.2862541E9 6.2800036E9 0.0 5.9827405E8
3400 85 6.0644526 1.31930169E11 1.31810001E11 1.25731267E11 1.2561E11 6.1989028E9 6.2000005E9 0.0 5.9833958E8
3400 85 6.443301 1.38503897E11 1.38380001E11 1.31930743E11 1.31810001E11 6.5731543E9 6.5700004E9 0.0 5.9840512E8
3400 85 5.923187 1.4458685E11 1.44460005E11 1.38504405E11 1.38380001E11 6.0824453E9 6.0800041E9 0.0 5.9847066E8
3400 85 6.101994 1.50848307E11 1.50720004E11 1.44587391E11 1.44460005E11 6.2609162E9 6.2599987E9 0.0 5.9847066E8
3400 85 6.361242 1.57349609E11 1.57219996E11 1.50848946E11 1.50720004E11 6.5006633E9 6.4999916E9 0.0 5.9853619E8
3400 85 6.028055 1.63565912E11 1.63440001E11 1.57350347E11 1.57230006E11 6.2155653E9 6.2099948E9 0.0 5.9853619E8
3400 85 6.3332324 1.70039869E11 1.69920004E11 1.63566518E11 1.63440001E11 6.4733512E9 6.4800031E9 0.0 5.9860173E8
3400 85 5.8377748 1.7603004E11 1.75909994E11 1.70040476E11 1.69920004E11 5.9895644E9 5.9899904E9 0.0 5.9860173E8
3400 85 6.2386174 1.82427861E11 1.82279995E11 1.76030581E11 1.75909994E11 6.3972803E9 6.3700009E9 0.0 5.9886387E8
3400 85 6.270025 1.8882075E11 1.88670001E11 1.82428353E11 1.82279995E11 6.3923978E9 6.3900058E9 0.0 5.9886387E8
3400 85 6.140938 1.95106882E11 1.94959999E11 1.88821422E11 1.88670001E11 6.2854595E9 6.2899978E9 0.0 5.9892941E8
3400 85 6.3991737 2.01656812E11 2.01509994E11 1.95107455E11 1.94959999E11 6.5493565E9 6.5499955E9 0.0 5.9899494E8
3400 85 6.8216786 2.0865196E11 2.08499999E11 2.01657385E11 2.01509994E11 6.9945754E9 6.9900042E9 0.0 5.9899494E8
3400 85 6.852215 2.15649911E11 2.15479992E11 2.08652517E11 2.08499999E11 6.9973934E9 6.9799936E9 0.0 5.9906048E8
3400 85 6.901193 2.22687445E11 2.22520001E11 2.15650517E11 2.15479992E11 7.036928E9 7.0400082E9 0.0 5.9912602E8
3400 85 7.0692677 2.29908972E11 2.29740003E11 2.22687855E11 2.22520001E11 7.2211169E9 7.2200028E9 0.0 5.9919155E8
3400 85 6.674119 2.36732875E11 2.36560007E11 2.29909447E11 2.29740003E11 6.8234281E9 6.8200038E9 0.0 5.9925709E8
3400 85 10.186013 2.47015686E11 2.46830006E11 2.36733465E11 2.36560007E11 1.02822216E10 1.02699991E10 0.0 5.9971584E8
3400 85 14.709816 2.61817188E11 2.61620007E11 2.47016276E11 2.46840001E11 1.48009124E10 1.47800064E10 0.0 5.9978138E8
3400 85 8.577934 2.70514192E11 2.70309999E11 2.61817745E11 2.61620007E11 8.696447E9 8.6899917E9 0.0 5.9978138E8
3400 85 9.303801 2.80074584E11 2.79870013E11 2.70514635E11 2.70309999E11 9.5599493E9 9.5600148E9 0.0 5.9978138E8
3400 85 9.215401 2.8942372E11 2.89220002E11 2.8007501E11 2.79870013E11 9.3487104E9 9.3499884E9 0.0 5.9978138E8
3400 85 6.931061 2.96494989E11 2.96279998E11 2.89424146E11 2.89220002E11 7.0708429E9 7.0599967E9 0.0 6.0004352E8
3400 85 6.541794 3.03246737E11 3.0303001E11 2.96495579E11 2.96279998E11 6.7511583E9 6.7500114E9 0.0 6.0004352E8
3400 85 6.7736454 3.10131491E11 3.09920006E11 3.03247262E11 3.03040004E11 6.8842291E9 6.880002E9 0.0 6.0004352E8
3400 85 6.8555727 3.17093183E11 3.16879995E11 3.10132048E11 3.09920006E11 6.9611356E9 6.9599887E9 0.0 6.0004352E8
3400 85 6.697478 3.2385509E11 3.23640001E11 3.17093642E11 3.16879995E11 6.7614474E9 6.7600056E9 0.0 6.0004352E8
3400 85 6.835652 3.30825564E11 3.30610016E11 3.23855516E11 3.23640001E11 6.9700485E9 6.9700157E9 0.0 6.0004352E8
3400 85 7.6912584 3.3855524E11 3.38339987E11 3.3082599E11 3.30610016E11 7.7292503E9 7.7299712E9 0.0 6.0004352E8
3400 85 7.442171 3.46108494E11 3.45889997E11 3.38555699E11 3.38339987E11 7.5527946E9 7.5500093E9 0.0 6.0010906E8
3400 85 7.217908 3.53489846E11 3.53270006E11 3.46108953E11 3.45889997E11 7.3808937E9 7.380009E9 0.0 6.0010906E8
