BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.1768662, finalSystemCpuTime=5.3228877E9, finalUserCpuTime=5.24E9, initialSystemCpuTime=5.1364045E9, initialUserCpuTime=5.0499999E9, deltaSystemCpuTime=1.864832E8, deltaUserCpuTime=1.90000128E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18332672E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19985874, finalSystemCpuTime=5.5394284E9, finalUserCpuTime=5.4499999E9, initialSystemCpuTime=5.3238195E9, initialUserCpuTime=5.24E9, deltaSystemCpuTime=2.15608832E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18398208E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20753115, finalSystemCpuTime=5.7574118E9, finalUserCpuTime=5.6700001E9, initialSystemCpuTime=5.5400975E9, initialUserCpuTime=5.4499999E9, deltaSystemCpuTime=2.17314304E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18398208E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19695215, finalSystemCpuTime=5.9677148E9, finalUserCpuTime=5.88E9, initialSystemCpuTime=5.7579346E9, initialUserCpuTime=5.6700001E9, deltaSystemCpuTime=2.09780224E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18463744E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.18476789, finalSystemCpuTime=6.1630991E9, finalUserCpuTime=6.08E9, initialSystemCpuTime=5.9683471E9, initialUserCpuTime=5.88E9, deltaSystemCpuTime=1.94752E8, deltaUserCpuTime=2.0E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18463744E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.22834891, finalSystemCpuTime=6.4027566E9, finalUserCpuTime=6.3100001E9, initialSystemCpuTime=6.1635297E9, initialUserCpuTime=6.08E9, deltaSystemCpuTime=2.3922688E8, deltaUserCpuTime=2.30000128E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18463744E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.2054568, finalSystemCpuTime=6.6189363E9, finalUserCpuTime=6.5299999E9, initialSystemCpuTime=6.4033807E9, initialUserCpuTime=6.32E9, deltaSystemCpuTime=2.15555584E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.1852928E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20647164, finalSystemCpuTime=6.8355681E9, finalUserCpuTime=6.7500001E9, initialSystemCpuTime=6.6195369E9, initialUserCpuTime=6.5299999E9, deltaSystemCpuTime=2.16031232E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.1852928E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19488247, finalSystemCpuTime=7.0413788E9, finalUserCpuTime=6.9500001E9, initialSystemCpuTime=6.8361267E9, initialUserCpuTime=6.7500001E9, deltaSystemCpuTime=2.05252096E8, deltaUserCpuTime=2.0E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18594816E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20623605, finalSystemCpuTime=7.2595052E9, finalUserCpuTime=7.1699999E9, initialSystemCpuTime=7.0419743E9, initialUserCpuTime=6.9500001E9, deltaSystemCpuTime=2.1753088E8, deltaUserCpuTime=2.19999744E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18725888E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.1975784, finalSystemCpuTime=7.4670382E9, finalUserCpuTime=7.3799997E9, initialSystemCpuTime=7.2600837E9, initialUserCpuTime=7.1699999E9, deltaSystemCpuTime=2.06954496E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18791424E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20786536, finalSystemCpuTime=7.6854999E9, finalUserCpuTime=7.6E9, initialSystemCpuTime=7.4676654E9, initialUserCpuTime=7.3799997E9, deltaSystemCpuTime=2.17834496E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18922496E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20942341, finalSystemCpuTime=7.906668E9, finalUserCpuTime=7.8200003E9, initialSystemCpuTime=7.6861071E9, initialUserCpuTime=7.6E9, deltaSystemCpuTime=2.20560896E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18988032E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.22332606, finalSystemCpuTime=8.1509606E9, finalUserCpuTime=8.0600003E9, initialSystemCpuTime=7.9072978E9, initialUserCpuTime=7.8200003E9, deltaSystemCpuTime=2.43662848E8, deltaUserCpuTime=2.4E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18988032E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19733807, finalSystemCpuTime=8.3579658E9, finalUserCpuTime=8.2700001E9, initialSystemCpuTime=8.1513958E9, initialUserCpuTime=8.0600003E9, deltaSystemCpuTime=2.06569984E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18988032E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20000786, finalSystemCpuTime=8.5675453E9, finalUserCpuTime=8.48E9, initialSystemCpuTime=8.3584143E9, initialUserCpuTime=8.2700001E9, deltaSystemCpuTime=2.09131008E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.18988032E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20149954, finalSystemCpuTime=8.7787878E9, finalUserCpuTime=8.6899999E9, initialSystemCpuTime=8.5680732E9, initialUserCpuTime=8.48E9, deltaSystemCpuTime=2.10714624E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19053568E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.22107276, finalSystemCpuTime=9.0092216E9, finalUserCpuTime=8.9200005E9, initialSystemCpuTime=8.7793756E9, initialUserCpuTime=8.6899999E9, deltaSystemCpuTime=2.29846016E8, deltaUserCpuTime=2.3000064E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19119104E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19958414, finalSystemCpuTime=9.219071E9, finalUserCpuTime=9.1300004E9, initialSystemCpuTime=9.0096486E9, initialUserCpuTime=8.9200005E9, deltaSystemCpuTime=2.09422336E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19119104E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.21282235, finalSystemCpuTime=9.4427832E9, finalUserCpuTime=9.36E9, initialSystemCpuTime=9.219627E9, initialUserCpuTime=9.1300004E9, deltaSystemCpuTime=2.23156224E8, deltaUserCpuTime=2.29999616E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19381248E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.2350034, finalSystemCpuTime=9.6896932E9, finalUserCpuTime=9.6E9, initialSystemCpuTime=9.4432635E9, initialUserCpuTime=9.36E9, deltaSystemCpuTime=2.46429696E8, deltaUserCpuTime=2.4E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19446784E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.24211892, finalSystemCpuTime=9.9411108E9, finalUserCpuTime=9.8500004E9, initialSystemCpuTime=9.6901038E9, initialUserCpuTime=9.6E9, deltaSystemCpuTime=2.51006976E8, deltaUserCpuTime=2.50000384E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19446784E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.24926692, finalSystemCpuTime=1.02053581E10, finalUserCpuTime=1.01199995E10, initialSystemCpuTime=9.9415337E9, initialUserCpuTime=9.8500004E9, deltaSystemCpuTime=2.63824384E8, deltaUserCpuTime=2.69999104E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.1951232E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.21717948, finalSystemCpuTime=1.04343777E10, finalUserCpuTime=1.03500001E10, initialSystemCpuTime=1.02058435E10, initialUserCpuTime=1.01199995E10, deltaSystemCpuTime=2.28534272E8, deltaUserCpuTime=2.3000064E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.1951232E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19814497, finalSystemCpuTime=1.06418903E10, finalUserCpuTime=1.05499996E10, initialSystemCpuTime=1.04347935E10, initialUserCpuTime=1.03500001E10, deltaSystemCpuTime=2.07096832E8, deltaUserCpuTime=1.99999488E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19577856E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.23949784, finalSystemCpuTime=1.08913521E10, finalUserCpuTime=1.08E10, initialSystemCpuTime=1.06424115E10, initialUserCpuTime=1.05499996E10, deltaSystemCpuTime=2.48940544E8, deltaUserCpuTime=2.50000384E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19577856E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.22963734, finalSystemCpuTime=1.11312876E10, finalUserCpuTime=1.104E10, initialSystemCpuTime=1.08918856E10, initialUserCpuTime=1.08E10, deltaSystemCpuTime=2.39401984E8, deltaUserCpuTime=2.4E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19577856E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19757517, finalSystemCpuTime=1.13376205E10, finalUserCpuTime=1.12499999E10, initialSystemCpuTime=1.1131774E10, initialUserCpuTime=1.104E10, deltaSystemCpuTime=2.05846528E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19577856E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19991164, finalSystemCpuTime=1.1546837E10, finalUserCpuTime=1.14599997E10, initialSystemCpuTime=1.133811E10, initialUserCpuTime=1.12499999E10, deltaSystemCpuTime=2.0872704E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19643392E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20798062, finalSystemCpuTime=1.17635922E10, finalUserCpuTime=1.168E10, initialSystemCpuTime=1.15473121E10, initialUserCpuTime=1.14599997E10, deltaSystemCpuTime=2.16280064E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19708928E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.20383687, finalSystemCpuTime=1.19782472E10, finalUserCpuTime=1.18899999E10, initialSystemCpuTime=1.17640745E10, initialUserCpuTime=1.168E10, deltaSystemCpuTime=2.14172672E8, deltaUserCpuTime=2.09999872E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19708928E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.24627303, finalSystemCpuTime=1.22375035E10, finalUserCpuTime=1.21499996E10, initialSystemCpuTime=1.19787121E10, initialUserCpuTime=1.18899999E10, deltaSystemCpuTime=2.58791424E8, deltaUserCpuTime=2.59999744E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19774464E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.21256234, finalSystemCpuTime=1.24601149E10, finalUserCpuTime=1.23699999E10, initialSystemCpuTime=1.22379377E10, initialUserCpuTime=1.21499996E10, deltaSystemCpuTime=2.2217728E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19774464E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.2154887, finalSystemCpuTime=1.26785198E10, finalUserCpuTime=1.25900001E10, initialSystemCpuTime=1.24605286E10, initialUserCpuTime=1.23699999E10, deltaSystemCpuTime=2.17991168E8, deltaUserCpuTime=2.20000256E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19774464E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.19584465, finalSystemCpuTime=1.28833464E10, finalUserCpuTime=1.27899996E10, initialSystemCpuTime=1.2678953E10, initialUserCpuTime=1.25900001E10, deltaSystemCpuTime=2.04393472E8, deltaUserCpuTime=1.99999488E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.19774464E8)
BenchmarkContext(numberOfDeploymentConfigurations=1000, infrastructureCount=25, solvingDurationProcess=0.18261051, finalSystemCpuTime=1.30748836E10, finalUserCpuTime=1.29799997E10, initialSystemCpuTime=1.28838431E10, initialUserCpuTime=1.27899996E10, deltaSystemCpuTime=1.91040512E8, deltaUserCpuTime=1.90000128E8, totalExecutionDuration=0.0, threadMemoryConsumption=4.1984E8)
