104.8450768	123.5413749	126.3253376	99.18402863	118.9415877	124.5736771
101.6270518	117.3974423	123.2109644	99.68948126	125.5237961	113.4570396
103.5017917	123.9515886	119.2387946	107.6220288	117.4372451	120.8853371
112.4823167	117.1213689	123.1303599	105.2216406	123.8062232	112.9776142
109.6169772	121.1860874	126.6138773	105.956599	129.7365935	118.241255
105.5053184	122.0145206	122.0940304	102.5911677	122.5126963	126.340359
100.3991284	125.0852954	116.7829232	104.139555	122.3162444	120.6209493
109.2024646	119.0523255	119.7284946	105.3265667	120.264616	116.582972
104.6046109	124.229459	111.872293	105.3139474	128.7647779	115.7538843
102.6541984	124.200917	116.3101089	107.9762902	132.868094	125.0778995
100.5458295	118.2209163	131.6422396	105.9287069	119.2408292	122.3135014
98.04339933	116.2710171	125.0214736	100.6033001	120.2640607	117.6024618
107.4637988	123.8172863	114.9921055	103.3699453	122.4005558	118.8357785
107.8450813	128.4573665	120.1611986	109.2052398	123.848722	129.3783777
99.88646722	122.0073047	115.8863902	111.8629196	117.1927171	119.4460714
105.5187845	117.9081135	112.5903912	104.0836792	118.1590047	113.096499
102.4844854	120.7819884	123.9515481	99.16941786	116.1683047	130.7095833
99.57972908	118.0122311	114.1209624	107.4624693	121.4938817	126.4089954
110.6390085	116.5782459	112.0571923	106.5425761	120.262516	123.5403838
101.7659211	116.1168566	119.4696331	103.2649081	125.1809616	117.8081145
103.4731128	124.1865544	116.9951389	103.8780048	117.8074043	116.57813
97.53195786	116.9884708	120.8791063	102.2452228	113.2946506	123.1319542
107.1561542	123.5407345	113.4971285	102.2466989	123.5465925	117.6022179
101.0125673	118.2159257	112.2711272	105.518652	122.316328	124.160655
105.9485793	113.302731	116.5800071	104.185853	125.7948935	112.8920703
99.37510228	123.2196741	116.9646764	102.2370098	120.0595887	121.0815418
97.32599616	119.2405207	118.0119569	106.9523213	121.9031744	113.506547
98.53609467	113.8746111	116.8606267	108.7958136	120.8794801	121.9087393
98.35121155	117.3652537	116.6507487	98.14626575	127.0212197	122.1102624
97.02144074	121.085691	117.8079515	100.1955338	119.2426765	122.0547371
100.7201982	115.2471676	115.7598174	102.0415931	115.7115376	115.2321906
99.67952681	124.5763555	113.1603618	97.84712911	122.1140091	116.782033
95.99545598	115.4957275	111.4576559	98.96483207	119.6501739	113.5359292
95.79068756	117.1927691	129.5995884	104.1046262	126.408299	122.2101264
100.490061	120.1632054	116.9517767	108.3868217	127.2295756	121.3877218
102.5191905	120.7769635	126.4090338	108.0793808	119.9569249	124.1660748
97.94075298	116.0650985	119.8656204	100.8085289	119.6501524	118.4210694
96.65217137	115.5069373	115.2486217	103.2665212	125.0778706	118.3189394
99.16987348	115.1467783	115.0421655	108.3852835	124.3841162	116.3722496
99.51968551	115.1455216	112.3805375	106.6447315	118.5237596	112.5842626
99.47434807	118.2172549	116.4259264	101.2173219	120.6737299	126.4082177
96.39981484	118.4239905	121.5054057	100.6010883	126.6137214	121.3920932
101.7295163	123.9513423	120.6715486	101.5371723	120.8789201	116.4757376
106.4398201	124.2565491	112.7891979	100.0924337	112.5841599	119.8551898
96.71102023	117.5950637	129.3798077	99.88681173	120.5622325	118.0876043
103.8790951	115.9647276	114.828316	102.6507936	122.4143982	125.7052984
99.43041134	121.8605564	112.581465	98.75825405	115.8542244	124.4812114
102.1563225	119.8539138	121.4458451	101.223217	119.3507128	115.3853824
101.5087962	121.0294864	116.2851775	104.0733683	117.9097376	116.5780838
99.78626585	118.4250307	116.9904983	103.1627712	119.217895	119.3228643
102.4456928	116.7678583	117.1926715	103.0468929	120.6993384	116.0486588
96.51235747	116.5788248	122.7219982	107.9225185	122.1368566	126.4648342
