1.840894699	1.699791193	1.717972517	1.655743599	1.561475754	2.115076542
1.889045	1.622640133	1.765957355	1.708365202	1.708355665	1.938498735
1.678529263	1.8886168	1.685792923	1.701786995	1.632861376	1.667247057
1.991453648	1.858845711	1.683308125	1.596733093	1.781999111	1.629496813
1.83819437	1.715946913	1.893605471	1.738207817	1.785830975	1.810823441
1.902289391	1.984593868	1.754912853	1.602251291	1.611398697	1.632278442
2.091854572	1.983524084	1.887744188	1.617824554	1.605122089	1.654429197
1.786481142	1.731034756	1.889346123	1.715022326	1.888152361	1.884334326
1.912508726	1.759687424	1.988435984	1.888239861	1.994873762	1.991129398
1.886893511	1.844769001	1.900272608	1.888802528	1.888690472	1.785906792
1.776550293	1.88867712	1.714099407	1.888647079	1.786115646	1.990185022
1.718555689	2.093223572	1.789191246	1.786201954	1.889178276	2.093756437
1.889751434	2.021350622	1.790095091	1.853901863	1.68377614	1.780709267
1.738706112	1.887748957	1.683973074	1.795646906	1.888412476	1.888841391
1.837195158	1.760042429	1.990414858	1.827140093	1.786005497	1.834745646
1.991390228	1.78661561	1.780890465	1.786484003	1.945916176	1.888391495
1.671990871	2.090256214	1.88905549	1.888542652	1.888975382	1.888452768
1.747133017	1.891791582	1.889003515	1.993610144	1.888791084	1.888697863
1.68552804	1.884643078	1.888368368	1.888958693	1.888180494	1.893588543
1.951550722	1.940595627	1.864547491	1.890607595	1.886525154	1.683623075
1.888129473	1.888863087	1.773810387	1.888529778	1.8878479	1.888515711
1.755868673	1.889008999	2.094945669	1.809130669	1.888813972	1.888691187
1.743167162	1.709691286	1.886799812	1.883872032	1.883488178	1.88876152
1.8976686	1.690146923	1.888464928	1.715461731	1.886273861	1.731832743
1.978197575	1.886875153	1.697642803	1.991181374	1.888840675	1.888825655
1.888572216	1.888629198	1.665052891	2.098896027	1.888542414	1.888015985
1.889658451	1.889043331	1.889010906	1.888921499	1.888513088	1.888231277
1.73991394	1.888687372	1.89081502	1.889111519	1.892099857	1.883174419
1.888559818	1.876983881	1.631180525	1.888697147	1.888922691	1.888671398
1.889125586	2.093485117	1.706588745	1.889211655	1.888398886	1.991690874
1.772565365	1.888758659	1.684864521	1.87975502	1.735935926	1.803876162
1.758903265	1.786448956	1.683961868	1.697782516	2.189074278	1.888847589
1.888528585	1.834398508	1.701455832	1.888235569	1.889245749	1.786385536
1.887962103	1.786328316	1.785910606	1.768517256	1.785978079	1.786268711
1.631879091	1.844526291	1.727184296	1.786190271	1.784804583	1.991071939
1.889519691	1.743138552	1.990822077	1.98996973	1.78609848	1.87859416
1.888514996	1.698984623	1.888678789	1.888272524	1.786447763	1.786200047
1.742825985	2.039990187	1.784836531	1.727197886	1.785634041	2.093560934
1.891981602	1.985759735	1.702750206	1.888302326	1.786304712	1.787359953
1.851997852	1.888539553	1.888825655	2.093241215	1.706564903	2.093601227
1.790719748	1.88865757	1.991487026	1.890581369	1.708962679	2.093665838
1.788617611	1.786793709	1.816643238	1.788672447	1.863193035	1.714578867
1.78894639	1.989387035	1.718940258	1.878634214	1.994483471	1.888920069
2.095566273	1.991352081	1.989982128	2.092665672	1.786340714	1.785052776
1.990700483	1.800751448	1.784926176	1.889145136	1.785988092	1.692602873
1.991877079	1.786760807	1.796572208	1.990930319	1.746870041	1.607800722
2.135445595	1.825155497	1.875376463	1.788998127	1.709496021	1.666985035
1.808580875	1.786288977	1.963061333	1.781308889	1.765188456	1.766239166
1.78670311	1.875800371	1.875820637	1.889378309	1.786110401	1.602970362
1.86585784	1.637330294	1.887917519	1.65470767	1.605557203	1.618601561
1.63063097	1.747917652	2.093202829	1.603573561	1.635620594	1.889523745
1.888989687	1.888219118	1.88912344	1.607295275	1.601010799	1.664011717
1.685905218	1.756141424	1.660475492	1.679161787	1.618466139	1.732018232
1.888933897	1.889101982	1.89064908	1.610555649	1.639541626	1.659638405
1.981556892	1.901334047	1.70283246	1.602705717	1.669203281	1.613312244
1.716343164	2.154157162	1.667405844	1.622484922	1.748014927	1.60336113
1.888445139	1.646744013	1.683576107	1.609845877	2.001870632	1.642716169
1.702940702	1.656862259	1.801562548	1.624170303	1.637466431	1.608608007
1.758356094	1.943840027	1.996489763	1.628745794	1.616383314	1.657408476
2.820978165	1.703130484	1.991038084	1.671784639	1.615589142	1.616167784
1.720557451	1.883518934	1.961049557	1.616747141	1.648437262	1.663921833
1.890201569	1.782014608	1.725871563	1.616325617	1.640612364	1.623117208
1.889168024	1.888992071	1.889961243	1.609166622	1.672906399	1.631999254
2.096684217	1.888609409	1.647402287	1.648967505	1.634153366	1.63314414
1.674680233	1.675977468	1.652131081	1.64207387	1.642466307	1.672895193
1.664346695	1.631842613	1.688884497	1.608507872	1.806785822	1.656970978
1.65840435	1.722839117	1.709022045	1.673563719	1.71697855	1.622995138
1.647384644	1.766772985	1.666850328	1.649184704	1.640305042	1.665699244
1.663502693	1.66980195	1.650916576	1.740710258	1.639742613	1.610793591
1.99986434	1.63472414	1.967512131	1.631025314	1.611629486	1.744536877
1.654167414	1.669181585	1.695011139	1.622861385	1.685276985	1.660808563
1.62856102	1.666753531	1.67002368	1.637534857	1.642929792	1.607046604
1.663896799	1.664602518	1.660752535	1.629425764	1.622952461	1.624715567
1.652624369	1.654406071	1.641048193	1.615762472	1.598446846	1.64166522
1.661672354	1.645593882	1.652799845	1.786040306	1.900537491	1.738910437
1.682832003	1.697777987	1.684515238	1.614599228	1.688449144	1.718713999
1.652796507	1.709306002	1.691930294	1.706651211	1.670176983	1.901854277
1.68818593	1.666938782	1.968225479	1.685533762	1.631832838	1.68410778
1.679277658	1.68735528	1.890393734	1.888693094	1.627606869	1.714136839
1.889332771	1.712746382	1.781313896	1.610238075	1.617324352	1.847871065
1.712217808	1.799870729	2.299353838	1.643932104	1.622836113	1.729482174
1.92822957	1.959615469	1.687056065	1.671453953	1.760740995	1.764503002
